Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1666659986.5240173,753,3986,0,GPS1_Frame,42.33944666666667,-71.090485,16.3,327790.55741761066,4689582.150683724,19.0,T
1666659987.5270474,754,3987,0,GPS1_Frame,42.339445,-71.090485,16.4,327790.55286765087,4689581.965613012,19.0,T
1666659988.5261035,755,3988,0,GPS1_Frame,42.339445,-71.090485,16.4,327790.55286765087,4689581.965613012,19.0,T
1666659989.526916,756,3989,0,GPS1_Frame,42.339445,-71.090485,16.4,327790.55286765087,4689581.965613012,19.0,T
1666659990.5262792,757,3990,0,GPS1_Frame,42.339445,-71.090485,16.4,327790.55286765087,4689581.965613012,19.0,T
1666659991.526567,758,3991,0,GPS1_Frame,42.339445,-71.090485,16.3,327790.55286765087,4689581.965613012,19.0,T
1666659992.5276537,759,3992,0,GPS1_Frame,42.339445,-71.090485,16.3,327790.55286765087,4689581.965613012,19.0,T
1666659993.5261607,760,3993,0,GPS1_Frame,42.339445,-71.090485,16.3,327790.55286765087,4689581.965613012,19.0,T
1666659994.5265615,761,3994,0,GPS1_Frame,42.339445,-71.090485,16.3,327790.55286765087,4689581.965613012,19.0,T
1666659995.5289595,762,3995,0,GPS1_Frame,42.339445,-71.090485,16.3,327790.55286765087,4689581.965613012,19.0,T
1666659996.522291,763,3996,0,GPS1_Frame,42.339445,-71.090485,16.4,327790.55286765087,4689581.965613012,19.0,T
1666659997.5222583,764,3997,0,GPS1_Frame,42.339445,-71.090485,16.4,327790.55286765087,4689581.965613012,19.0,T
1666659998.5221128,765,3998,0,GPS1_Frame,42.339445,-71.090485,16.5,327790.55286765087,4689581.965613012,19.0,T
1666659999.5214057,766,3999,0,GPS1_Frame,42.339445,-71.090485,16.5,327790.55286765087,4689581.965613012,19.0,T
1666660000.521467,767,4000,0,GPS1_Frame,42.339445,-71.09048666666666,16.5,327790.4155656549,4689581.96898858,19.0,T
1666660001.521922,768,4001,0,GPS1_Frame,42.339445,-71.09048666666666,16.5,327790.4155656549,4689581.96898858,19.0,T
1666660002.5210996,769,4002,0,GPS1_Frame,42.339445,-71.09048666666666,16.6,327790.4155656549,4689581.96898858,19.0,T
1666660003.523896,770,4003,0,GPS1_Frame,42.339445,-71.09048666666666,16.6,327790.4155656549,4689581.96898858,19.0,T
1666660004.5212862,771,4004,0,GPS1_Frame,42.339445,-71.09048666666666,16.6,327790.4155656549,4689581.96898858,19.0,T
1666660005.5217216,772,4005,0,GPS1_Frame,42.339445,-71.09048666666666,16.6,327790.4155656549,4689581.96898858,19.0,T
1666660006.5223825,773,4006,0,GPS1_Frame,42.339445,-71.09048666666666,16.6,327790.4155656549,4689581.96898858,19.0,T
1666660007.5222385,774,4007,0,GPS1_Frame,42.339445,-71.09048666666666,16.7,327790.4155656549,4689581.96898858,19.0,T
1666660008.5226898,775,4008,0,GPS1_Frame,42.339445,-71.09048833333334,16.7,327790.2782636569,4689581.972364151,19.0,T
1666660009.522692,776,4009,0,GPS1_Frame,42.339445,-71.09048833333334,16.7,327790.2782636569,4689581.972364151,19.0,T
1666660010.5218635,777,4010,0,GPS1_Frame,42.339445,-71.09048833333334,16.7,327790.2782636569,4689581.972364151,19.0,T
1666660011.5223176,778,4011,0,GPS1_Frame,42.339445,-71.09048833333334,16.7,327790.2782636569,4689581.972364151,19.0,T
1666660012.5222936,779,4012,0,GPS1_Frame,42.339445,-71.09048833333334,16.8,327790.2782636569,4689581.972364151,19.0,T
1666660013.5216413,780,4013,0,GPS1_Frame,42.339445,-71.09048833333334,16.8,327790.2782636569,4689581.972364151,19.0,T
1666660014.525146,781,4014,0,GPS1_Frame,42.339443333333335,-71.09048833333334,16.8,327790.27371369,4689581.78729344,19.0,T
1666660015.5235884,782,4015,0,GPS1_Frame,42.339443333333335,-71.09048833333334,16.8,327790.27371369,4689581.78729344,19.0,T
1666660016.5232768,783,4016,0,GPS1_Frame,42.339443333333335,-71.09048833333334,16.8,327790.27371369,4689581.78729344,19.0,T
1666660017.5221741,784,4017,0,GPS1_Frame,42.339443333333335,-71.09048833333334,16.9,327790.27371369,4689581.78729344,19.0,T
1666660018.522892,785,4018,0,GPS1_Frame,42.339441666666666,-71.090495,16.9,327789.719955706,4689581.6157250395,19.0,T
1666660019.523334,786,4019,0,GPS1_Frame,42.33944666666667,-71.09050333333333,16.9,327789.0470956861,4689582.187815121,19.0,T
1666660020.5218391,787,4020,0,GPS1_Frame,42.33946,-71.090515,17.0,327788.12238193885,4689583.692010061,19.0,T
1666660021.5236373,788,4021,0,GPS1_Frame,42.33947833333333,-71.09054166666667,18.9,327785.9756014448,4689585.781798094,19.0,T
1666660022.5229616,789,4022,0,GPS1_Frame,42.3395,-71.09056333333334,19.9,327784.2498281696,4689588.231601162,19.0,T
1666660023.5233512,790,4023,0,GPS1_Frame,42.33952333333333,-71.09057666666666,20.1,327783.2151154631,4689590.849596803,19.0,T
1666660024.5232873,791,4024,0,GPS1_Frame,42.339545,-71.09059,21.2,327782.17585339834,4689593.282521913,19.0,T
1666660025.522242,792,4025,0,GPS1_Frame,42.33956166666667,-71.09059666666667,21.9,327781.6721484037,4689595.1467320435,19.0,T
1666660026.5259922,793,4026,0,GPS1_Frame,42.339573333333334,-71.09059833333333,22.4,327781.56669818505,4689596.445602806,19.0,T
1666660027.5305798,794,4027,0,GPS1_Frame,42.33958166666667,-71.090595,22.2,327781.86405267473,4689597.364204891,19.0,T
1666660028.5271714,795,4028,0,GPS1_Frame,42.33958666666667,-71.09059166666667,22.0,327782.152306688,4689597.912665554,19.0,T
1666660029.5293286,796,4029,0,GPS1_Frame,42.33959333333333,-71.09058833333333,21.7,327782.4451108568,4689598.646196945,19.0,T
1666660030.527947,797,4030,0,GPS1_Frame,42.339605,-71.09057833333334,21.5,327783.30077213875,4689599.921437598,19.0,T
1666660031.5348022,798,4031,0,GPS1_Frame,42.339623333333336,-71.09055666666667,21.4,327785.1357450116,4689601.913331361,19.0,T
1666660032.530502,799,4032,0,GPS1_Frame,42.339645,-71.09051666666667,20.8,327788.49013420974,4689604.238235026,19.0,T
1666660033.5373805,800,4033,0,GPS1_Frame,42.33967,-71.09046,19.9,327793.2266361455,4689606.899526252,19.0,T
1666660034.5351536,801,4034,0,GPS1_Frame,42.33969666666667,-71.09039166666666,19.1,327798.928794333,4689609.722263307,19.0,T
1666660035.5355716,802,4035,0,GPS1_Frame,42.339726666666664,-71.090315,18.4,327805.32655394153,4689612.8982698005,19.0,T
1666660036.5345924,803,4036,0,GPS1_Frame,42.33976,-71.09023333333333,17.7,327812.1453103839,4689616.434297913,19.0,T
1666660037.5349362,804,4037,0,GPS1_Frame,42.33979166666666,-71.09015,17.1,327819.09681170643,4689619.781886727,19.0,T
1666660038.5352566,805,4038,0,GPS1_Frame,42.339823333333335,-71.09006666666667,16.6,327826.04830614815,4689623.129482259,19.0,T
1666660039.5356686,806,4039,0,GPS1_Frame,42.339855,-71.089985,16.4,327832.8624926127,4689626.480459268,19.0,T
1666660040.5350554,807,4040,0,GPS1_Frame,42.339888333333334,-71.08990333333334,16.4,327839.6812210629,4689630.016513445,19.0,T
1666660041.5340838,808,4041,0,GPS1_Frame,42.33992166666667,-71.08982166666667,16.3,327846.4999424257,4689633.552574075,19.0,T
1666660042.5361314,809,4042,0,GPS1_Frame,42.339955,-71.08974166666667,16.4,327853.181355814,4689637.092015524,19.0,T
1666660043.5349452,810,4043,0,GPS1_Frame,42.33998666666667,-71.08966333333333,16.5,327859.72091323475,4689640.449766688,19.0,T
1666660044.5355275,811,4044,0,GPS1_Frame,42.34001833333333,-71.08958666666666,16.6,327866.1231634532,4689643.810897908,19.0,T
1666660045.5361469,812,4045,0,GPS1_Frame,42.340048333333336,-71.08951166666667,16.6,327872.3835587841,4689646.990338094,19.0,T
1666660046.5313075,813,4046,0,GPS1_Frame,42.34007666666667,-71.08944,16.6,327878.3647992985,4689649.991460766,19.0,T
1666660047.5359929,814,4047,0,GPS1_Frame,42.340105,-71.08937166666666,16.6,327884.07143342134,4689652.99933595,19.0,T
1666660048.53536,815,4048,0,GPS1_Frame,42.340133333333334,-71.089305,16.6,327889.64076201286,4689656.010589317,19.0,T
1666660049.5355566,816,4049,0,GPS1_Frame,42.340158333333335,-71.08924333333333,16.4,327894.78908977675,4689658.661826236,19.0,T
1666660050.5355847,817,4050,0,GPS1_Frame,42.34018,-71.08918833333334,16.2,327899.3791176149,4689660.956419296,19.0,T
1666660051.5360677,818,4051,0,GPS1_Frame,42.34019833333333,-71.08914333333334,16.0,327903.1362461195,4689662.901114234,19.0,T
1666660052.531267,819,4052,0,GPS1_Frame,42.340215,-71.089105,15.8,327906.3396242368,4689664.674233774,19.0,T
1666660053.5360458,820,4053,0,GPS1_Frame,42.340228333333336,-71.089075,15.6,327908.8474054238,4689666.094079745,19.0,T
1666660054.5355303,821,4054,0,GPS1_Frame,42.34023833333333,-71.08905,15.5,327910.93419101456,4689667.153904907,19.0,T
1666660055.5359156,822,4055,0,GPS1_Frame,42.340246666666665,-71.08903166666667,15.4,327912.4672281511,4689668.0421528425,19.0,T
1666660056.5357928,823,4056,0,GPS1_Frame,42.34025,-71.08901833333333,15.2,327913.5747237275,4689668.38530855,19.0,T
1666660057.5375204,824,4057,0,GPS1_Frame,42.34025166666667,-71.08901,15.0,327914.2657716962,4689668.553513277,19.0,T
1666660058.533746,825,4058,0,GPS1_Frame,42.34025333333334,-71.08900833333334,15.0,327914.407618738,4689668.735210804,19.0,T
1666660059.5359137,826,4059,0,GPS1_Frame,42.34025333333334,-71.08900833333334,15.0,327914.407618738,4689668.735210804,19.0,T
1666660060.5317671,827,4060,0,GPS1_Frame,42.34025333333334,-71.08900833333334,15.0,327914.407618738,4689668.735210804,19.0,T
1666660061.5362597,828,4061,0,GPS1_Frame,42.34025333333334,-71.089005,14.9,327914.6822191853,4689668.728464432,19.0,T
1666660062.536354,829,4062,0,GPS1_Frame,42.34026,-71.08899,14.9,327915.93610829185,4689669.43838876,19.0,T
1666660063.5375316,830,4063,0,GPS1_Frame,42.34027,-71.08896,14.9,327918.43479230267,4689670.488096632,19.0,T
1666660064.5374184,831,4064,0,GPS1_Frame,42.340285,-71.08891833333334,14.8,327921.9082165429,4689672.069406157,19.0,T
1666660065.5364997,832,4065,0,GPS1_Frame,42.34030333333333,-71.08886666666666,14.7,327926.2145328958,4689674.0006209845,19.0,T
1666660066.5359824,833,4066,0,GPS1_Frame,42.34032666666667,-71.088805,14.6,327931.35828634363,4689676.466813332,19.0,T
1666660067.5331335,834,4067,0,GPS1_Frame,42.34035333333333,-71.088735,14.5,327937.19762854575,4689679.286287016,19.0,T
1666660068.536762,835,4068,0,GPS1_Frame,42.34038666666667,-71.088655,14.8,327943.87894976785,4689682.825812548,19.0,T
1666660069.5364323,836,4069,0,GPS1_Frame,42.340423333333334,-71.08856666666667,15.0,327951.2558550646,4689686.718623286,19.0,T
1666660070.5364623,837,4070,0,GPS1_Frame,42.34046166666667,-71.08847333333334,15.3,327959.0491968936,4689690.786395297,19.0,T
1666660071.5378056,838,4071,0,GPS1_Frame,42.3405,-71.08837833333334,15.7,327966.9798290849,4689694.85080356,19.0,T
1666660072.5319393,839,4072,0,GPS1_Frame,42.34054,-71.08828333333334,16.0,327974.9149970468,4689699.100291269,19.0,T
1666660073.536637,840,4073,0,GPS1_Frame,42.34058,-71.08818666666667,16.3,327982.98745461955,4689703.346415842,19.0,T
1666660074.5355322,841,4074,0,GPS1_Frame,42.34061833333333,-71.08809,16.7,327991.05535727623,4689707.407478734,19.0,T
1666660075.537556,842,4075,0,GPS1_Frame,42.34065666666667,-71.087995,16.9,327998.9859509384,4689711.471922221,19.0,T
1666660076.5312853,843,4076,0,GPS1_Frame,42.340693333333334,-71.08790166666667,17.2,328006.7746914199,4689715.354675119,19.0,T
1666660077.5383937,844,4077,0,GPS1_Frame,42.34072833333333,-71.08781166666667,17.5,328014.28428038326,4689719.05910824,19.0,T
1666660078.53539,845,4078,0,GPS1_Frame,42.340763333333335,-71.08772166666667,17.7,328021.79386113543,4689722.7635491965,19.0,T
1666660079.5369048,846,4079,0,GPS1_Frame,42.34079833333333,-71.087635,18.3,328029.02883562644,4689726.474739932,19.0,T
1666660080.5364025,847,4080,0,GPS1_Frame,42.340831666666666,-71.08755,18.4,328036.12195958034,4689730.004238051,19.0,T
1666660081.53519,848,4081,0,GPS1_Frame,42.340865,-71.08746333333333,18.1,328043.35237502644,4689733.5303724585,19.0,T
1666660082.5366535,849,4082,0,GPS1_Frame,42.3409,-71.08737666666667,17.8,328050.5873262561,4689737.241584849,19.0,T
1666660083.5361753,850,4083,0,GPS1_Frame,42.340935,-71.08729,17.5,328057.82226958463,4689740.952804503,19.0,T
1666660084.5367422,851,4084,0,GPS1_Frame,42.34097,-71.08720833333334,17.5,328064.64530906425,4689744.674142272,19.0,T
1666660085.5363307,852,4085,0,GPS1_Frame,42.341008333333335,-71.08713166666666,17.9,328071.0655309773,4689748.775738411,19.0,T
1666660086.537724,853,4086,0,GPS1_Frame,42.34105,-71.08706166666667,19.0,328076.9456366178,4689753.260961854,19.0,T
1666660087.537161,854,4087,0,GPS1_Frame,42.34109333333333,-71.08699833333333,20.0,328082.2810836891,4689757.944740533,19.0,T
1666660088.5323029,855,4088,0,GPS1_Frame,42.341136666666664,-71.08693833333334,20.3,328087.34192709776,4689762.635262801,19.0,T
1666660089.5320077,856,4089,0,GPS1_Frame,42.34117833333333,-71.08688166666667,20.6,328092.12362515624,4689767.147457354,19.0,T
1666660090.5315127,857,4090,0,GPS1_Frame,42.34121666666667,-71.08682833333333,20.8,328096.62163662305,4689771.296252924,19.0,T
1666660091.5308478,858,4091,0,GPS1_Frame,42.34124666666666,-71.08677666666667,20.0,328100.95963458845,4689774.523067235,19.0,T
1666660092.531283,859,4092,0,GPS1_Frame,42.341276666666666,-71.08673333333333,19.2,328104.611138662,4689777.766731713,19.0,T
1666660093.5383735,860,4093,0,GPS1_Frame,42.341301666666666,-71.08669833333333,18.5,328107.56252420915,4689780.472033143,19.0,T
1666660094.5324802,861,4094,0,GPS1_Frame,42.341321666666666,-71.08667333333334,18.2,328109.6764948381,4689782.642340106,19.0,T
1666660095.5334146,862,4095,0,GPS1_Frame,42.34133666666666,-71.08665833333333,18.1,328110.9530518174,4689784.2776518725,19.0,T
1666660096.5325143,863,4096,0,GPS1_Frame,42.341343333333334,-71.08664833333333,18.1,328111.7950059489,4689784.997718397,19.0,T
1666660097.5333083,864,4097,0,GPS1_Frame,42.34134666666667,-71.086645,18.1,328112.0786851258,4689785.361121073,19.0,T
1666660098.5374503,865,4098,0,GPS1_Frame,42.34134666666667,-71.086645,18.0,328112.0786851258,4689785.361121073,19.0,T
1666660099.5373178,866,4099,0,GPS1_Frame,42.34134666666667,-71.086645,18.0,328112.0786851258,4689785.361121073,19.0,T
1666660100.5387688,867,4100,0,GPS1_Frame,42.34134666666667,-71.086645,18.0,328112.0786851258,4689785.361121073,19.0,T
